gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,0,1,1,0.9166666667,0,0,2,0,0,1,1,1,1,2,0,2,0.3621890547,0.418201916,0
1,1,0,0,0.1666666667,0,0,2,0,1,0,0,0,0,0,1,3,0.1104477612,0.04389277819,0
1,0,0,0,0.8055555556,1,0,0,0,0,0,0,0,0,2,1,2,0.008955223881,0.1192313007,0
0,0,1,1,0.04166666667,1,0,0,0,0,0,0,0,0,2,0,1,0.008457711443,0.005987472366,0
0,1,1,0,0.5972222222,0,0,2,0,1,1,0,1,1,0,0,3,0.3711442786,0.2696895726,1
0,0,0,0,0.125,1,0,1,0,1,1,0,0,0,0,0,0,0.6199004975,0.075292465,0
0,0,0,0,0.04166666667,1,0,0,0,0,0,0,0,0,1,0,1,0.01990049751,0.008198231393,0
0,0,1,1,0.3055555556,1,0,2,0,1,0,0,1,1,1,1,2,0.5099502488,0.1725082903,1
1,0,1,0,0.5555555556,1,1,1,0,1,1,0,1,1,1,1,2,0.8731343284,0.4811452192,0
0,0,0,0,0.9444444444,1,1,0,0,0,0,0,0,0,2,0,2,0.07213930348,0.2097687915,0
1,0,1,0,0.75,1,1,1,0,1,1,0,1,1,0,1,0,0.8562189055,0.6077457167,1
0,0,0,0,0.6944444444,1,1,2,0,1,0,1,1,1,2,1,1,0.6104477612,0.4633612749,0
1,0,0,0,0.01388888889,1,0,2,0,0,0,0,0,1,0,1,0,0.368159204,0.006361689388,0
0,0,1,0,1,1,1,2,1,1,1,1,1,1,2,0,2,0.6945273632,0.7508290346,0
1,0,0,1,0.5555555556,1,0,0,0,0,0,0,0,0,1,1,2,0.02139303483,0.09843634856,0
0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,0.9885572139,0.9567174834,0
0,0,0,0,0.08333333333,1,0,0,0,0,0,0,0,0,0,0,1,0.01741293532,0.01257369197,0
0,0,0,0,0.06944444444,1,0,0,0,0,0,0,0,0,0,1,3,0.01393034826,0.01059897752,0
1,0,1,0,0.6666666667,1,1,2,0,1,1,0,0,1,1,1,3,0.52039801,0.3938490236,0
0,0,0,0,0.01388888889,1,1,1,0,0,0,0,1,1,0,1,0,0.752238806,0.01080623618,1
0,0,1,1,0.8888888889,1,0,2,1,0,0,1,1,0,1,0,1,0.4731343284,0.4684045689,0
0,0,0,0,0.2361111111,1,0,0,0,0,0,0,0,0,1,0,3,0.01791044776,0.03890705601,0
1,0,1,0,0.5555555556,1,0,1,0,1,1,0,0,0,0,1,0,0.6144278607,0.3648615973,0
0,0,1,1,0.5694444444,0,0,2,1,0,1,0,0,0,1,0,3,0.1706467662,0.1626289609,0
1,1,0,0,0.7083333333,1,1,1,0,1,0,0,0,0,1,1,2,0.6104477612,0.4576616618,0
1,0,1,0,0.5694444444,1,1,1,0,1,0,0,0,0,0,1,0,0.6169154229,0.395979182,0
0,0,1,1,0.01388888889,1,0,2,0,0,1,0,0,0,0,0,1,0.32039801,0.005808999632,1
0,0,0,0,0.02777777778,1,0,0,0,0,0,0,0,0,0,1,1,0.02189054726,0.004887850037,0
1,0,0,0,0.9444444444,1,0,1,0,1,1,0,0,0,1,0,3,0.6104477612,0.6288515567,0
0,0,1,1,0.3333333333,1,1,0,0,0,0,0,0,0,2,0,1,0.06417910448,0.0658334101,0
1,0,1,0,0.9722222222,1,1,2,1,0,1,1,0,1,2,0,3,0.5875621891,0.6330830877,0
1,0,0,0,0.04166666667,0,0,2,0,0,0,1,0,0,0,1,0,0.1144278607,0.01115166728,0
1,0,0,0,0.02777777778,1,0,2,0,0,0,0,0,0,0,0,2,0.2651741294,0.01278670781,0
1,0,1,0,0.04166666667,0,0,2,0,1,0,0,0,0,0,0,3,0.1149253731,0.01086956522,0
0,0,0,0,0.09722222222,1,1,2,0,0,0,1,1,1,0,1,0,0.5611940299,0.06000138172,1
0,0,0,0,0.1805555556,1,0,2,1,0,0,0,1,1,0,1,0,0.5343283582,0.1063755066,0
1,0,0,0,0.09722222222,1,0,0,0,0,0,0,0,0,0,0,1,0.02487562189,0.01624677598,0
1,0,1,1,0.1666666667,1,0,2,0,0,0,0,1,0,0,1,1,0.3786069652,0.07238508659,0
1,0,1,1,0.7361111111,1,1,1,0,1,1,0,1,1,1,1,0,0.8656716418,0.6420758106,0
0,0,0,0,0.1666666667,1,1,1,0,0,0,0,1,1,0,1,0,0.755721393,0.1204518239,1
1,0,1,1,0.875,1,0,0,0,0,0,0,0,0,2,0,1,0.01293532338,0.1434229919,0
0,0,0,0,0.2083333333,1,0,2,1,1,1,1,1,1,0,0,1,0.6587064677,0.1482878132,0
1,0,1,1,0.5,1,0,2,1,1,0,0,0,0,1,0,1,0.352238806,0.2233039333,0
1,1,1,0,0.05555555556,0,0,2,0,0,1,0,0,0,0,1,0,0.115920398,0.01361574245,0
0,0,1,1,0.3333333333,1,0,0,0,0,0,0,0,0,2,0,1,0.0144278607,0.05210828113,0
0,0,0,0,0.8472222222,0,0,2,1,1,1,1,0,0,1,0,3,0.2532338308,0.3104907424,0
1,0,0,0,0.2222222222,1,1,2,0,1,0,0,0,0,0,0,0,0.3686567164,0.1007910372,0
1,0,1,1,0.9027777778,1,0,0,0,0,0,0,0,0,2,1,3,0.01592039801,0.1458928242,0
0,0,1,1,0.3611111111,1,0,0,0,0,0,0,0,0,2,0,3,0.01393034826,0.0569846168,0
1,0,0,0,0.2222222222,1,0,2,0,0,0,1,0,0,0,1,1,0.3104477612,0.09199981577,0
0,0,1,0,0.75,1,1,1,1,1,0,0,1,1,1,0,2,0.8786069652,0.6636076824,1
1,0,0,0,0.01388888889,1,0,0,0,0,0,0,0,0,0,0,1,0.0184079602,0.002314388357,1
1,0,0,1,0.06944444444,1,0,0,0,0,0,0,0,0,2,0,1,0.02189054726,0.01230886146,0
0,0,0,0,0.2638888889,0,0,2,0,1,0,0,0,1,0,1,0,0.2134328358,0.08175778371,0
1,0,0,0,0.1388888889,1,1,2,1,0,0,0,0,0,0,1,3,0.3606965174,0.06542464996,0
0,0,1,1,0.3194444444,1,0,1,0,1,1,1,0,0,0,0,0,0.652238806,0.2188018147,1
1,0,0,0,0.04166666667,1,0,2,0,0,0,0,1,0,0,0,1,0.3671641791,0.01832511975,1
0,0,0,0,1,1,1,1,0,1,1,1,1,1,2,1,2,0.9288557214,0.9226176769,0
1,1,1,0,0.1388888889,1,1,1,0,0,0,0,0,1,0,1,0,0.6805970149,0.09863785004,1
0,0,1,1,0.1388888889,1,0,2,0,1,1,0,0,0,0,1,1,0.3711442786,0.06347872144,0
1,0,1,0,0.1527777778,1,0,0,0,0,0,0,0,0,1,1,1,0.02288557214,0.02129582719,0
0,1,0,0,0.5138888889,1,1,1,1,1,0,0,1,1,0,1,2,0.8805970149,0.4671092023,1
1,0,1,1,0.2361111111,1,1,2,1,0,0,1,0,0,1,1,1,0.436318408,0.1262723379,0
0,0,1,1,0.5,1,1,1,1,0,1,0,1,1,0,1,3,0.8582089552,0.4242987749,0
1,1,0,0,0.2361111111,1,0,1,0,1,1,0,1,1,0,1,0,0.8313432836,0.2017835759,0
0,1,1,1,0.9166666667,1,1,1,1,1,0,1,1,1,1,1,3,0.9189054726,0.8302839444,0
1,0,1,1,0.8472222222,1,0,2,1,1,1,1,1,1,1,0,2,0.6631840796,0.6061740052,0
1,0,0,0,0.3055555556,1,0,1,0,1,0,0,1,1,0,1,1,0.7457711443,0.2483995026,0
1,0,0,0,0.01388888889,0,0,2,0,0,0,0,0,0,0,1,0,0.06119402985,0.002809506264,0
0,0,0,0,0.08333333333,1,0,1,0,0,0,0,0,0,0,0,3,0.52039801,0.04996660833,0
1,0,0,0,0.4305555556,1,0,1,0,1,0,1,0,0,0,1,0,0.5990049751,0.2803921794,1
0,0,1,1,0.9444444444,1,0,2,1,1,1,1,1,1,2,1,3,0.6641791045,0.64569708,0
0,0,1,1,0.4722222222,1,1,1,0,0,1,0,1,0,0,0,0,0.6885572139,0.3309402634,1
0,0,1,1,0.7222222222,1,0,1,0,1,1,1,0,0,0,0,2,0.6721393035,0.5104665623,0
0,0,0,1,0.1388888889,1,0,1,0,0,1,1,1,0,0,1,0,0.7248756219,0.1110388265,0
1,0,1,1,0.4027777778,1,0,1,0,0,0,0,0,0,0,1,0,0.5223880597,0.2273857775,1
0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,0,2,0.0184079602,0.1682076732,0
1,0,1,1,0.6527777778,1,0,0,0,0,0,0,0,0,1,0,1,0.01791044776,0.1095649871,0
1,0,1,1,0.3333333333,1,1,2,1,0,0,0,1,1,1,0,1,0.5626865672,0.2096997052,0
1,0,0,0,0.9027777778,1,1,0,0,0,0,0,0,0,1,0,3,0.06517412935,0.1843393055,0
0,0,0,0,0.05555555556,1,1,1,0,0,0,1,1,1,0,1,1,0.8218905473,0.04597112196,0
1,1,1,0,0.1666666667,1,1,1,0,1,0,0,1,1,0,1,0,0.8268656716,0.1403083548,1
1,0,0,0,0.01388888889,1,1,1,1,0,0,0,0,0,0,1,0,0.6313432836,0.009407240236,1
1,0,0,0,0.4583333333,1,0,1,0,0,0,0,0,0,0,0,0,0.4975124378,0.2499942428,1
0,0,0,0,0.4722222222,1,0,1,0,1,1,1,1,1,0,1,0,0.8641791045,0.4185243183,0
0,0,1,0,0.1944444444,1,0,0,0,0,0,0,0,0,2,0,1,0.02139303483,0.03366801769,0
0,0,0,0,0.05555555556,1,0,1,0,0,0,0,0,1,0,1,0,0.6059701493,0.03652933861,1
1,0,1,1,0.1805555556,1,0,0,0,0,0,0,0,0,1,0,1,0.01741293532,0.02516465549,0
0,0,1,1,0.9027777778,1,1,2,0,1,0,1,1,1,2,1,2,0.6084577114,0.5839973287,0
1,0,1,1,0.3194444444,1,0,2,1,0,0,1,0,0,1,0,3,0.3875621891,0.1638897845,0
1,0,1,0,0.7638888889,1,0,2,1,1,1,0,0,0,2,0,0,0.4014925373,0.3533299558,0
1,0,1,0,0.6805555556,1,0,1,0,1,0,0,1,1,2,1,0,0.7616915423,0.5400987933,0
1,0,1,0,0.8333333333,1,1,1,0,1,1,0,1,1,1,0,2,0.8383084577,0.709008843,0
0,0,1,1,0.9583333333,1,0,0,0,0,0,0,0,0,1,1,3,0.02089552239,0.1661120578,0
1,0,0,0,0.5555555556,1,1,1,0,0,0,0,1,0,0,1,0,0.6631840796,0.3879248803,0
1,0,1,0,0.9305555556,1,0,2,1,1,0,1,0,1,2,1,3,0.5069651741,0.537911063,0
1,1,0,0,0.4861111111,1,1,1,0,0,0,0,1,1,0,1,0,0.768159204,0.4000149687,1
1,0,1,1,0.2638888889,1,1,1,0,0,0,1,1,1,1,1,0,0.8228855721,0.2159577653,1
0,0,1,1,0.1805555556,1,0,0,0,0,0,0,0,0,2,0,1,0.02587064677,0.03135938651,0
0,0,0,1,0.5694444444,1,1,1,0,1,0,0,1,0,0,1,2,0.6990049751,0.4197045413,0
0,0,0,0,0.05555555556,0,0,2,1,0,1,0,0,0,0,0,1,0.1666666667,0.01563075718,0
0,0,1,1,0.3333333333,1,0,2,1,0,0,1,0,0,0,0,0,0.3671641791,0.1519724116,0
0,0,0,0,0.06944444444,0,0,2,0,1,0,0,1,1,0,1,3,0.3253731343,0.02641396463,0
0,0,0,0,0.06944444444,1,1,2,0,1,0,0,0,1,0,1,0,0.4552238806,0.04263195468,0
0,0,1,1,0.01388888889,1,0,1,0,0,0,0,0,0,0,1,1,0.5059701493,0.007956429624,1
0,0,1,1,1,1,1,2,1,1,1,1,1,0,2,0,2,0.6164179104,0.6579541268,0
0,0,0,0,0.3333333333,1,0,2,0,0,1,0,0,0,0,1,3,0.3089552239,0.1420009672,0
0,0,1,0,0.5833333333,1,1,2,1,0,1,1,1,1,2,0,3,0.6577114428,0.4112472366,0
0,0,0,0,0.05555555556,1,0,0,0,0,0,0,0,0,0,0,1,0.01791044776,0.009591470155,0
1,0,0,0,0.9444444444,1,1,1,1,1,1,1,1,1,1,1,3,0.9845771144,0.9252890107,0
0,0,1,1,0.4583333333,1,0,0,0,0,0,0,0,0,1,0,1,0.0184079602,0.0667142594,0
0,1,0,0,0.01388888889,1,0,1,0,0,0,0,0,0,0,1,0,0.5109452736,0.008014001474,1
1,0,0,0,0.4305555556,1,1,1,0,1,1,0,1,1,1,1,0,0.847761194,0.3530823968,1
0,0,0,0,0.05555555556,1,1,1,0,1,0,0,0,0,0,0,2,0.5940298507,0.03518215733,1
1,1,1,0,0.9583333333,1,1,1,0,1,1,1,1,1,2,1,0,0.9124378109,0.8790357867,0
1,1,0,0,0.5277777778,1,1,1,0,0,0,0,1,1,0,0,0,0.7611940299,0.4206199337,0
0,0,1,1,0.04166666667,1,0,1,0,1,0,1,0,0,0,1,0,0.6144278607,0.02778417465,0
0,0,1,1,0.6666666667,1,1,2,0,1,0,1,1,1,2,0,0,0.6109452736,0.4456406595,0
0,0,1,0,0.2083333333,1,1,0,0,0,0,0,0,0,2,0,1,0.06915422886,0.04466424097,0
0,0,0,0,0.3472222222,1,0,0,0,0,0,0,0,0,1,0,3,0.01641791045,0.0607383014,0
0,1,0,0,0.01388888889,1,0,1,0,0,0,0,1,0,0,0,0,0.5990049751,0.009033023213,1
0,0,0,0,0.6666666667,0,0,2,1,1,0,0,1,0,0,1,0,0.2641791045,0.2423256724,0
1,0,0,0,0.01388888889,1,0,0,0,0,0,0,0,0,0,0,1,0.02039800995,0.002337417097,0
1,0,0,0,0.01388888889,1,0,0,0,0,0,0,0,0,0,0,0,0.009452736318,0.002210759027,0
0,0,0,0,0.5138888889,1,0,1,0,1,1,0,0,0,1,0,0,0.6149253731,0.3476303427,0
1,1,1,0,0.9166666667,1,1,1,0,1,1,1,1,1,1,1,2,0.8865671642,0.8119876105,0
0,0,1,0,0.3611111111,0,0,2,1,1,1,0,1,0,1,0,2,0.2945273632,0.1370785741,0
1,0,1,0,0.875,1,0,2,1,1,0,1,1,0,1,0,3,0.5228855721,0.5122512896,0
1,0,0,0,0.1388888889,0,0,2,0,0,1,0,0,0,0,0,1,0.1119402985,0.02939042926,1
0,0,0,0,0.02777777778,1,0,2,1,0,0,0,1,1,0,1,0,0.5223880597,0.01691460943,1
1,1,1,0,0.25,1,0,2,1,0,0,0,0,1,0,1,3,0.4064676617,0.1164160372,0
0,0,1,0,0.8888888889,1,1,0,0,0,0,0,0,0,2,0,1,0.07263681592,0.1974656872,0
0,1,0,0,0.125,1,1,1,0,0,0,0,0,1,0,1,0,0.6587064677,0.08779707074,1
0,0,0,1,0.3888888889,1,0,0,0,0,0,0,0,0,0,0,1,0.01990049751,0.06164217944,0
0,0,0,0,0.01388888889,1,0,1,0,0,1,0,0,0,0,0,0,0.5701492537,0.008699106485,0
1,0,0,0,0.05555555556,1,1,1,0,0,0,0,0,1,0,1,0,0.6706467662,0.03902219971,1
1,1,0,0,0.5277777778,1,0,2,0,1,1,1,1,0,1,1,3,0.5164179104,0.2875541175,1
1,0,1,0,0.9166666667,1,1,1,0,1,1,0,0,1,1,0,0,0.7666666667,0.7223424834,0
0,0,0,0,0.01388888889,1,0,1,0,0,0,0,0,0,0,1,0,0.5174129353,0.008088844878,0
0,0,1,0,0.25,1,0,2,0,0,0,1,0,0,0,1,1,0.3189054726,0.1046368368,0
1,1,0,0,0.7083333333,1,1,1,0,0,1,0,1,1,0,1,0,0.7915422886,0.565735538,1
1,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0.01592039801,0,0
1,0,0,0,0.01388888889,1,0,2,0,0,0,0,0,0,0,0,1,0.2791044776,0.005331153279,1
1,0,0,1,0.1666666667,1,0,0,0,0,0,0,0,0,2,0,2,0.01094527363,0.02444500737,0
0,0,0,0,0.5694444444,1,1,1,0,1,1,0,1,1,0,1,0,0.876119403,0.5116352708,1
1,0,0,0,0.1666666667,1,1,0,0,0,0,0,0,0,0,0,0,0.0671641791,0.03640843773,0
0,0,1,1,0.7638888889,1,0,0,0,0,0,0,0,0,2,0,1,0.02039800995,0.1242458088,0
0,0,0,0,0.09722222222,1,1,1,0,0,0,0,0,0,0,1,0,0.568159204,0.06501588983,0
0,0,0,0,0.1666666667,1,0,1,0,0,1,1,0,1,0,1,0,0.707960199,0.1261571942,1
0,0,1,1,0.9444444444,1,1,2,1,1,1,1,1,1,2,0,3,0.6940298507,0.7095039609,0
0,1,0,0,0.06944444444,1,1,1,0,0,0,0,1,0,0,1,3,0.6457711443,0.05135984709,1
0,1,0,0,0.6805555556,1,0,2,0,0,0,0,0,0,0,0,1,0.2542288557,0.242498388,0
1,0,0,0,0.5555555556,0,0,2,1,1,1,0,1,1,1,0,3,0.4358208955,0.2891891581,0
0,0,0,0,0.2222222222,1,0,0,0,0,0,0,0,0,1,0,2,0.0184079602,0.03668478261,0
1,0,0,0,0.1388888889,1,1,1,0,0,0,0,0,0,0,1,1,0.5562189055,0.09347365512,1
0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0.8268656716,0.8432145818,0
0,1,0,0,0.02777777778,1,1,1,0,0,0,0,0,1,0,1,0,0.6547263682,0.02142248526,0
1,0,1,1,0.3194444444,1,0,0,0,0,0,0,0,0,2,0,1,0.0263681592,0.0522752395,0
0,1,0,0,0.9861111111,1,1,1,0,1,1,0,1,1,1,1,0,0.8721393035,0.8661051492,0
0,0,1,0,0.1527777778,1,1,1,0,0,1,0,1,1,0,1,0,0.8084577114,0.121701133,1
1,0,0,0,0.01388888889,1,0,2,0,0,0,0,0,0,0,1,1,0.2577114428,0.005083594326,1
0,0,0,0,0.2222222222,1,0,2,0,1,0,1,0,0,0,1,1,0.3547263682,0.0960471168,1
0,0,0,0,0.01388888889,1,1,1,0,0,0,0,0,1,0,1,1,0.6686567164,0.009839029108,1
1,0,1,0,0.1666666667,1,0,1,0,1,0,0,0,1,0,1,3,0.6646766169,0.1151206706,0
0,0,0,0,0.75,0,0,2,1,0,0,1,0,1,1,0,2,0.2572139303,0.2728560243,0
0,0,1,0,0.9444444444,1,1,1,0,1,1,1,0,0,2,0,3,0.715920398,0.7251347181,0
0,0,1,1,0.05555555556,1,1,2,0,0,0,0,0,0,0,0,1,0.3243781095,0.02758267318,1
0,0,0,1,0.01388888889,1,0,2,0,0,1,0,0,1,0,0,0,0.4074626866,0.006816507001,1
1,0,0,0,0.375,1,0,2,1,0,0,1,0,0,0,0,1,0.3502487562,0.1682767594,0
1,0,0,0,0.2916666667,1,0,0,0,0,0,0,0,0,0,1,1,0.01691542289,0.0479458364,0
1,0,0,0,0.1805555556,1,0,1,0,0,1,0,1,0,0,1,0,0.6462686567,0.1221214075,1
0,1,0,0,0.8888888889,1,1,2,0,1,1,1,0,1,0,0,3,0.5611940299,0.5606749724,0
0,0,0,0,0.01388888889,1,0,2,1,1,0,0,0,0,0,1,0,0.3646766169,0.006321389094,1
1,0,1,0,0.7916666667,0,0,2,0,1,1,1,1,1,2,1,2,0.3905472637,0.3760535648,0
0,0,1,0,0.2916666667,1,1,1,1,0,1,0,1,1,0,1,0,0.852238806,0.259556927,1
1,0,0,0,0.2638888889,1,0,0,0,0,0,0,0,0,2,0,1,0.01393034826,0.04123871592,0
1,0,1,0,0.4305555556,1,0,1,0,0,1,0,1,1,1,1,0,0.7517412935,0.3384994473,0
1,0,0,0,0.7222222222,1,1,2,1,1,1,1,1,1,2,1,1,0.7064676617,0.5356945468,0
0,0,0,0,0.6388888889,1,1,1,0,1,1,0,0,1,1,1,0,0.7552238806,0.5076052413,0
0,1,0,0,0.1527777778,1,1,2,1,0,0,0,0,0,0,1,0,0.371641791,0.06687546057,0
0,0,1,1,0.7361111111,0,0,2,1,1,1,0,0,1,0,1,2,0.3029850746,0.2873065586,0
0,0,1,1,0.1527777778,1,0,0,0,0,0,0,0,0,0,1,1,0.009950248756,0.02076040899,1
1,1,0,0,0.7916666667,1,1,1,0,1,0,1,1,1,0,1,2,0.8621890547,0.6809540807,0
0,1,0,0,0.02777777778,1,1,1,0,0,0,0,0,0,0,1,1,0.5691542289,0.01823876197,1
0,1,0,0,0.02777777778,1,0,2,1,1,0,0,0,0,0,0,1,0.3641791045,0.01199797347,1
0,0,1,1,0.9861111111,1,0,0,0,0,0,0,0,0,2,0,2,0.01641791045,0.1599748987,0
0,0,1,1,0.01388888889,1,0,0,0,0,0,0,0,0,0,1,1,0.01144278607,0.002233787767,0
1,0,1,0,0.9444444444,1,1,0,0,0,0,0,0,0,2,0,3,0.06766169154,0.187592115,0
1,0,1,0,1,1,0,2,1,1,1,1,1,1,2,0,1,0.6587064677,0.6946734525,0
0,0,0,0,0.02777777778,1,0,0,0,0,0,0,0,0,0,0,1,0.01044776119,0.005112380251,0
1,1,1,0,0.01388888889,1,1,1,0,0,0,0,1,1,0,1,0,0.7646766169,0.01095016581,1
0,0,0,0,0.5694444444,1,0,2,1,0,1,1,1,1,1,1,2,0.6129353234,0.3823634396,0
1,0,1,1,1,1,1,0,0,0,0,0,0,0,2,0,3,0.07263681592,0.2150538873,0
1,0,1,0,0.08333333333,1,1,1,0,0,0,0,0,0,0,1,0,0.5696517413,0.05043294031,1
0,0,1,1,0.05555555556,1,0,1,0,0,1,0,0,0,0,1,0,0.552238806,0.03747351695,1
1,0,0,0,0.1666666667,1,1,1,0,0,0,0,1,1,0,1,0,0.7741293532,0.1321964812,1
0,0,1,0,0.8055555556,1,1,2,1,0,0,1,0,1,1,1,0,0.4990049751,0.4573795597,0
0,0,0,0,0.09722222222,1,0,0,0,0,0,0,0,0,0,0,1,0.02388059701,0.01795090273,0
0,0,1,0,0.9027777778,1,0,2,1,0,1,0,0,0,0,1,1,0.3671641791,0.4229400792,0
1,0,0,0,0.01388888889,1,0,1,0,0,0,0,0,0,0,1,1,0.5208955224,0.008129145173,0
1,0,1,0,0.7777777778,1,0,0,0,0,0,0,0,0,1,0,3,0.01691542289,0.1297381632,0
1,0,0,0,0.05555555556,1,0,0,0,0,0,0,0,0,0,0,1,0.007462686567,0.008457304716,0
0,0,1,1,0.8055555556,1,0,2,0,0,0,0,0,0,1,1,1,0.2572139303,0.2778475037,0
1,0,1,0,0.8611111111,1,1,1,0,0,1,1,1,1,2,1,2,0.8890547264,0.7959538504,0
1,0,0,0,0.3611111111,1,1,2,1,1,0,0,0,0,1,0,0,0.4308457711,0.1821515752,0
1,0,0,0,0.8611111111,1,1,1,1,1,1,0,0,0,0,0,2,0.7208955224,0.6432445192,0
0,0,1,1,0.8055555556,1,0,1,1,1,0,0,1,1,1,0,3,0.8059701493,0.6732049097,0
0,0,1,0,0.9444444444,1,1,2,1,1,1,1,1,1,2,1,0,0.7308457711,0.7397637251,0
0,0,1,1,0.8472222222,1,1,1,1,1,1,0,0,1,1,1,3,0.82039801,0.693009626,0
0,0,0,0,0.5833333333,1,1,2,0,0,1,1,1,1,2,1,3,0.5990049751,0.3884257553,0
1,0,0,0,0.25,1,1,1,0,0,0,0,1,0,0,0,2,0.6572139303,0.1770794952,0
0,0,0,0,0.7777777778,1,0,0,0,0,0,0,0,0,2,1,2,0.01293532338,0.1244185243,0
0,0,0,0,0.05555555556,1,1,1,0,1,0,0,0,1,0,1,0,0.7034825871,0.040899042,1
0,0,0,0,0.05555555556,1,0,0,0,0,0,0,0,0,0,0,3,0.02189054726,0.00953965549,0
0,0,0,1,0.4861111111,1,0,2,1,1,0,0,0,0,1,0,3,0.371641791,0.2321815125,0
0,0,1,1,0.8888888889,1,1,1,1,0,0,1,0,0,0,1,2,0.6820895522,0.6133992723,0
0,0,0,0,0.4305555556,1,0,0,0,0,0,0,0,0,1,0,1,0.02686567164,0.07867193257,0
0,1,1,0,0.9305555556,1,0,0,0,0,0,0,0,0,2,1,2,0.01791044776,0.1454322494,0
0,0,0,0,0.05555555556,1,0,2,0,1,0,0,0,0,0,0,3,0.3228855721,0.01742124171,1
0,1,1,0,0.9722222222,1,1,1,1,1,1,1,1,1,2,1,0,0.9492537313,0.8882933401,0
1,0,0,0,0.04166666667,1,0,2,0,0,0,0,1,0,0,0,3,0.3497512438,0.02172761606,1
1,1,1,0,0.7361111111,1,1,1,0,1,0,0,1,1,0,1,0,0.8323383085,0.6389784451,1
1,0,1,1,0.02777777778,1,0,2,1,1,0,1,0,0,2,0,1,0.4104477612,0.01502625276,0
0,0,1,1,0.4027777778,1,0,1,0,0,0,0,1,1,0,1,3,0.692039801,0.3018779937,0
0,0,0,0,0.6527777778,0,0,2,1,0,1,1,0,0,2,0,1,0.2353233831,0.2159232222,0
0,0,1,1,0.9444444444,1,1,1,0,0,0,0,1,0,1,1,0,0.644278607,0.6546840457,1
1,0,0,1,0.1666666667,1,0,2,1,0,0,0,1,1,0,1,1,0.5134328358,0.09643284819,0
0,0,1,1,0.1111111111,1,0,2,0,1,0,1,0,0,0,0,2,0.3786069652,0.04623019528,0
1,0,1,0,0.75,1,1,1,1,1,1,0,1,1,0,0,0,0.9084577114,0.7045585391,0
1,0,1,1,0.9583333333,1,0,1,0,1,0,1,1,0,2,1,1,0.7353233831,0.746234801,0
0,0,0,0,0.3611111111,1,1,2,1,1,0,0,1,0,0,1,2,0.5099502488,0.207264416,0
0,0,1,0,1,1,1,1,1,1,1,1,0,0,2,1,2,0.7835820896,0.8180038688,0
0,0,0,0,0.9722222222,0,0,2,1,0,1,1,1,1,2,1,2,0.3990049751,0.4852443349,0
1,0,0,1,0.01388888889,1,0,2,1,0,0,0,0,0,0,0,1,0.3218905473,0.005826271186,1
1,0,0,0,0.1388888889,1,0,1,0,0,0,0,1,1,0,1,0,0.7089552239,0.0993805269,1
0,0,1,1,0.3888888889,1,0,1,0,0,0,0,0,0,1,1,2,0.5189054726,0.2293892778,0
1,0,0,0,0.01388888889,1,0,1,0,0,0,0,0,0,0,1,0,0.5129353234,0.008037030214,1
0,0,1,0,0.2916666667,1,1,1,0,0,0,0,1,1,0,1,0,0.7567164179,0.2243402266,0
1,1,1,0,0.7083333333,1,1,1,1,0,1,0,1,0,0,1,2,0.7517412935,0.5470419584,1
0,0,1,1,0.7361111111,1,0,0,0,0,0,0,0,0,1,0,2,0.01293532338,0.1160533346,0
1,0,0,1,0.7361111111,1,0,1,1,1,1,0,0,1,1,0,0,0.7731343284,0.5799672992,0
1,0,1,0,0.3333333333,1,1,1,0,0,1,0,1,1,0,1,0,0.823880597,0.2754007001,1
0,0,1,0,0.9722222222,1,1,2,1,1,1,1,1,1,2,1,3,0.7616915423,0.7897763909,0
1,0,0,0,0.8472222222,1,1,1,1,1,1,0,1,1,1,1,0,0.8905472637,0.7509556927,0
0,0,0,0,0.1527777778,1,0,2,1,0,0,1,0,0,1,1,1,0.3616915423,0.07114153464,0
1,0,0,0,0.02777777778,1,0,1,0,0,0,0,0,0,0,1,3,0.5278606965,0.01816391857,0
1,0,0,0,0.3472222222,1,0,0,0,0,0,0,0,0,1,1,2,0.01243781095,0.05944869197,0
0,0,0,0,0.5694444444,1,1,2,0,1,0,0,0,0,1,1,3,0.3786069652,0.2721997052,0
1,0,1,0,0.25,1,1,1,0,0,0,0,1,1,0,1,0,0.7606965174,0.1943568073,1
1,1,1,0,1,1,1,1,0,1,1,0,1,1,2,1,2,0.8547263682,0.8854492907,1
0,0,1,1,0.9861111111,1,1,2,1,1,1,1,1,1,2,1,3,0.7194029851,0.7183872973,0
0,0,1,1,0.4722222222,1,0,2,1,1,1,0,0,0,1,1,1,0.4233830846,0.2351291912,0
1,0,0,0,0.4027777778,1,0,1,0,0,1,1,1,1,0,1,3,0.8014925373,0.3232198784,0
1,1,1,0,0.5555555556,1,0,1,1,1,1,1,1,0,1,1,3,0.7950248756,0.4740235814,0
